patent_id,patent_date,fields,forward5,Y,CTO,STO,PK,SK,TCT,MF,TS,NC,COL,INV,TKH,CKH,PKH,TTS,CTS,PTS,mean_conf_pro,mean_conf_anti,var_conf_pro,var_conf_anti,conf_gap_change,H_final,delta_H,cross_domain_support,cross_domain_attack,same_domain_support,same_domain_attack,acceptability_gap,fact_ratio_pro,fact_ratio_anti,final_prediction,prediction_volatility,final_pred_technology,final_pred_application,final_pred_user,final_pred_ecosystem,final_pred_businessmodel,total_rounds,term_unanimous,term_extended_debate,semantic_coherence
10036309,2018-07-31,09,0,0,0.6666666666666667,0.6666666666666667,4,0,693.0,F02D23,5,16,0,1,1958,358,1600,17600,1587,16013,0.7778,0.5,0.001173,0.0,-0.55,0.7174,0.1316,16.0,4.0,4.0,1.0,20.0,4.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6927
10036310,2018-07-31,09,0,0,0.4444444444444444,0.4444444444444444,3,0,11228.0,F02B39,5,7,0,1,1958,358,1600,17600,1587,16013,0.7889,0.55,0.001543,0.0,-0.62,0.6771,0.1705,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6554
10036334,2018-07-31,13,0,0,0.75,0.75,5,4,6380.5,F02M21,6,15,0,2,6,1,5,2,0,2,0.7688,0.5,0.001211,0.0,-0.53,0.7538,0.133,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7569
10036335,2018-07-31,08,2,0,0.7712665406427222,0.7750472589792061,24,27,6748.0,F02D29,5,12,0,7,43655,570,43085,545143,8209,536934,0.7778,0.5,0.000617,0.0,-0.55,0.7219,0.1271,16.0,4.0,4.0,1.0,20.0,1.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7556
10036337,2018-07-31,08,0,0,0.2777777777777777,0.7222222222222222,6,1,2548.0,F02B33,5,12,0,3,43655,569,43086,545143,8209,536934,0.7811,0.55,0.001077,0.0,-0.606,0.7072,0.1404,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7546
10036342,2018-07-31,08,0,0,0.3199999999999998,0.5599999999999999,5,1,2779.0,F02D41,4,5,0,2,2201,49,2152,12538,185,12353,0.7008,0.5625,0.002441,0.001719,-0.456,0.9281,-0.0109,9.0,11.0,2.6667,2.3333,9.6667,0.5,0.0,1,0.2,1,1,1,1,1,3,0,1,0.8231
10036360,2018-07-31,01,0,0,0.5599999999999999,0.5599999999999999,5,9,3647.0,F02N11,1,3,0,4,348,23,325,971,128,843,0.7889,0.65,0.002099,0.0,0.5625,0.6971,0.1142,18.0,2.0,3.0,2.0,21.0,3.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.682
10040454,2018-08-07,01,0,0,0.6938775510204082,0.6938775510204082,7,1,2800.0,F01N3,5,18,0,2,13149,1849,11300,78833,13347,65486,0.7778,0.55,0.000617,0.0,-0.6,0.7219,0.1256,16.0,4.0,4.0,1.0,20.0,3.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.808
10040566,2018-08-07,07,18,1,0.7692307692307692,0.8520710059171597,14,4,1505.0,B64D31,7,14,0,1,575,14,561,3542,197,3345,0.7944,0.65,0.001914,0.0,-0.73,0.6547,0.1812,16.0,4.0,3.0,2.0,19.0,3.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7031
10041376,2018-08-07,09,0,0,0.0,0.0,1,1,9464.0,F01D25,6,7,0,1,1963,360,1603,17618,1590,16028,0.7,0.545,0.002,0.002225,0.1,0.9676,-0.043,10.5,9.5,1.0,4.0,4.5,1.6667,0.0,0,0.1,0,0,0,0,1,2,0,1,0.7083
10041397,2018-08-07,09,0,0,0.2777777777777777,0.2777777777777777,6,1,6958.0,F02D23,3,5,0,1,23562,1850,21712,161392,13539,147853,0.7889,0.5,0.001543,0.0,-0.57,0.6771,0.1719,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7015
10041400,2018-08-07,09,0,0,0.6115702479338844,0.7933884297520661,12,1,6930.0,F02B39,2,20,0,2,1963,360,1603,17618,1590,16028,0.7722,0.65,0.000617,0.0,0.6,0.7644,0.0469,16.0,4.0,4.0,1.0,20.0,1.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6183
10041435,2018-08-07,14,0,0,0.7777777777777778,0.8194444444444444,12,0,6650.0,F02B3,5,16,0,1,393,26,367,675,8,667,0.8,0.5,0.002222,0.0,-0.59,0.6323,0.2168,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7299
10041448,2018-08-07,08,4,0,0.7776456599286563,0.8870392390011891,29,7,3927.0,F02B47,9,17,0,1,13149,1849,11300,78833,13347,65486,0.775,0.0,0.002125,0.0,-0.05,0.709,0.1023,18.0,2.0,3.0,2.0,21.0,2.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6477
10041966,2018-08-07,08,2,0,0.6666666666666667,0.6666666666666667,3,1,4151.0,G01P3,5,20,1,1,1479,128,1351,1393,135,1258,0.7,0.5688,0.0025,0.003086,0.0875,0.9707,-0.0289,7.0,13.0,3.0,2.0,-4.0,1.0,0.0,0,0.0,0,0,0,0,1,1,1,0,0.6833
10047627,2018-08-14,09,2,0,0.8333333333333333,0.8333333333333333,6,1,4970.0,F01D11,5,20,0,2,43726,570,43156,546647,8235,538412,0.785,0.0,0.001525,0.0,-0.07,0.6771,0.1342,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6692
10047654,2018-08-14,01,0,0,,,1,1,,F01N3,5,2,0,4,0,0,0,0,0,0,0.7778,0.7,0.001173,0.0,0.6375,0.7314,0.0799,16.0,4.0,4.0,1.0,20.0,3.0,0.0,1,0.2,1,1,1,0,1,1,1,0,0.703
10047656,2018-08-14,09,0,0,0.48,0.72,5,1,5572.0,F01N3,7,15,0,1,1395,125,1270,1217,132,1085,0.7786,0.6167,0.000612,0.002222,-0.0,0.7644,0.1078,11.0,9.0,3.0,2.0,12.0,3.0,0.0,1,0.2,1,1,0,1,1,1,1,0,0.6725
10047664,2018-08-14,09,0,0,,,0,2,,F02B37,5,2,0,5,494,30,464,1783,84,1699,0.72,0.57,0.0016,0.0031,-0.3,0.9928,-0.106,9.5,10.5,2.5,2.5,12.0,0.0,0.0,0,0.3,0,0,0,0,0,2,0,1,0.8494
10047688,2018-08-14,13,0,0,0.6,0.82,13,2,7969.5,F02D41,3,20,0,2,26,7,19,16,4,12,0.77,0.55,0.00045,0.0,-0.582,0.7551,0.1288,12.0,8.0,3.0,2.0,15.0,2.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7596
10047689,2018-08-14,08,1,0,,,0,1,,F01N13,4,4,0,2,23607,1854,21753,161627,13575,148052,0.7833,0.55,0.001111,0.0,-0.61,0.6995,0.1481,16.0,4.0,4.0,1.0,20.0,4.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7481
10047697,2018-08-14,01,0,0,0.6666666666666667,0.6666666666666667,3,2,5684.0,B32B15,3,7,0,3,479,0,479,3163,0,3163,0.765,0.0,0.002525,0.0,-0.07,0.7174,0.1185,16.0,4.0,4.0,1.0,20.0,4.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7509
10047703,2018-08-14,08,2,0,0.6111111111111112,0.7777777777777777,6,0,1169.0,F02M26,3,11,1,1,7808,717,7091,16472,921,15551,0.7182,0.6375,0.001488,0.000469,-0.585,0.8604,0.0074,12.0,8.0,3.0,2.0,15.0,1.6667,0.0,1,0.2,1,1,1,1,1,2,0,1,0.7966
10047704,2018-08-14,08,1,0,0.5599999999999999,0.5599999999999999,5,2,1162.0,F02M26,4,4,0,1,23607,1854,21753,161627,13575,148052,0.65,0.5444,0.0,0.001914,0.435,0.9839,-0.0014,7.0,13.0,3.0,2.0,-10.0,0.5,0.0,0,0.2,0,1,0,0,0,1,1,0,0.691
10052949,2018-08-21,07,0,0,0.625,0.75,8,4,1610.0,B60K6,9,4,0,1,17,2,15,19,0,19,0.7667,0.65,0.001667,0.0,0.6125,0.7738,0.0375,16.0,4.0,3.0,2.0,19.0,2.0,0.0,1,0.2,1,1,1,0,1,1,1,0,0.7219
10053082,2018-08-21,07,0,0,0.0,0.0,1,1,1645.0,B60L11,3,4,1,1,7836,718,7118,16536,925,15611,0.785,0.0,0.001525,0.0,-0.07,0.6771,0.1342,18.0,2.0,3.0,2.0,21.0,2.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6986
10053995,2018-08-21,09,0,0,0.5,0.5,3,1,9198.0,F02D23,7,8,0,3,1967,361,1606,17659,1596,16063,0.7833,0.5,0.001111,0.0,-0.56,0.6995,0.1495,16.0,4.0,4.0,1.0,20.0,4.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.732
10054036,2018-08-21,02,1,0,0.5536332179930796,0.9065743944636678,17,9,3276.0,F02B29,9,20,0,3,13240,1853,11387,79309,13383,65926,0.7417,0.5879,0.000647,0.001845,-0.406,0.9905,-0.0864,8.6667,11.3333,2.3333,2.6667,9.0,1.0,0.0,0,0.1333,0,0,0,0,0,3,0,1,0.8376
10054037,2018-08-21,09,1,0,0.7881944444444444,0.888888888888889,25,1,4914.0,F02B37,3,16,0,2,65,35,30,195,84,111,0.7967,0.5,0.001978,0.0,-0.584,0.6463,0.2027,15.0,5.0,4.0,1.0,19.0,1.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6938
10054038,2018-08-21,09,2,0,0.625,0.625,4,2,1925.0,F02B37,7,19,0,3,587,28,559,592,20,572,0.7757,0.6333,0.000539,0.000556,-0.02,0.772,0.0958,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.2,1,1,0,1,1,1,1,0,0.6896
10054039,2018-08-21,09,0,0,0.5599999999999999,0.72,5,0,2142.0,F02B33,7,5,0,2,6943,387,6556,64080,3603,60477,0.7611,0.6,0.000988,0.0,-0.62,0.7717,0.0715,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.694
10054064,2018-08-21,11,1,0,,,0,0,,F02B75,5,7,0,4,11494,762,10732,131122,9513,121609,0.71,0.58,0.0014,0.0041,0.1375,0.9544,-0.0299,8.5,11.5,2.5,2.5,8.0,1.0,0.0,0,0.1,0,0,0,1,0,2,0,1,0.6923
10054068,2018-08-21,09,1,0,0.3911111111111112,0.6311111111111112,15,2,2422.0,F02B33,5,9,0,5,12401,1070,11331,64707,4016,60691,0.8,0.5,0.002222,0.0,-0.59,0.6323,0.2168,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7376
10054069,2018-08-21,09,0,0,0.0,0.0,1,1,2240.0,F02D41,2,19,0,3,12401,1070,11331,64707,4016,60691,0.7667,0.65,0.001667,0.0,0.6125,0.7738,0.0375,16.0,4.0,3.0,2.0,19.0,2.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6118
10054072,2018-08-21,"08,09",0,0,0.0,0.0,3,1,7427.0,B63H21,7,11,0,1,7,1,6,9,0,9,0.75,0.65,0.001111,0.0,-0.65,0.8035,0.0323,13.0,7.0,3.0,2.0,14.0,3.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7483
10054084,2018-08-21,01,1,0,0.4444444444444444,0.6666666666666667,8,1,9604.0,F16H25,6,7,0,2,1405,126,1279,1221,132,1089,0.71,0.535,0.0014,0.001025,0.0625,0.9521,0.0101,8.5,11.5,2.5,2.5,7.0,1.3333,0.6667,0,0.4,0,0,0,0,1,2,0,1,0.7072
10054085,2018-08-21,13,3,0,0.84375,0.875,8,0,3297.0,B61C5,4,10,0,1,11,2,9,0,0,0,0.7214,0.55,0.002755,0.005,0.2,0.8811,0.0057,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.2,1,0,1,1,1,1,1,0,0.7068
10054533,2018-08-21,09,0,0,0.0,0.0,1,2,6041.0,G01N15,5,5,0,1,1211,42,1169,3494,232,3262,0.705,0.5625,0.001292,0.001719,-0.5085,0.8825,0.0667,4.0,16.0,1.0,4.0,5.0,0.5,0.0,1,0.8,1,1,1,1,1,1,1,0,0.8104
10054643,2018-08-21,01,1,0,0.7777777777777777,0.7777777777777777,6,0,1029.0,F02N11,3,18,0,4,12401,1070,11331,64707,4016,60691,0.7437,0.6,0.001523,0.0025,-0.59,0.8175,0.0546,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7001
10056812,2018-08-21,07,0,0,0.4444444444444444,0.4444444444444444,3,0,5362.0,H02K21,5,2,0,2,75,5,70,529,34,495,0.7722,0.5,0.000617,0.0,-0.54,0.7398,0.1092,16.0,4.0,4.0,1.0,20.0,3.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7345
10059188,2018-08-28,07,0,0,,,0,2,,B60K6,1,5,0,1,1515,92,1423,5059,254,4805,0.79,0.0,0.0019,0.0,-0.08,0.6547,0.1566,20.0,0.0,4.0,1.0,24.0,4.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7082
10059325,2018-08-28,02,2,0,0.8671875,0.8984375,16,8,2632.0,B60W20,6,19,0,2,13318,1862,11456,79598,13433,66165,0.7833,0.65,0.001111,0.0,-0.71,0.6995,0.1363,16.0,4.0,4.0,1.0,18.0,3.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7112
10060308,2018-08-28,12,0,0,0.0,0.0,1,0,7819.0,F01L13,4,10,0,6,51,1,50,2,0,2,0.7833,0.5,0.001111,0.0,-0.56,0.6995,0.1495,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7257
10060335,2018-08-28,09,1,0,0.2448979591836735,0.4489795918367346,9,0,3913.0,F02B33,9,15,0,5,13318,1862,11456,79598,13433,66165,0.75,0.55,0.001667,0.0,-0.5725,0.7857,0.0759,14.0,6.0,3.0,2.0,13.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7153
10060340,2018-08-28,09,0,0,0.0,0.0,1,2,8001.0,F02B37,2,15,0,4,363,24,339,1011,129,882,0.785,0.0,0.001525,0.0,-0.07,0.6771,0.1342,17.0,3.0,4.0,1.0,21.0,0.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6935
10060346,2018-08-28,09,1,0,0.65625,0.75,8,0,4480.0,F02B77,5,22,0,5,251,37,214,1325,243,1082,0.7138,0.575,0.001823,0.000625,-0.517,0.8852,-0.0056,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.6545
10060364,2018-08-28,08,0,0,0.0,0.0,1,1,784.0,F02D29,5,6,0,1,23681,1857,21824,162088,13603,148485,0.7167,0.5857,0.002222,0.004082,0.1042,0.959,-0.0535,11.0,9.0,4.0,1.0,3.0,1.5,0.0,0,0.2,0,0,0,1,0,1,1,0,0.6126
10060397,2018-08-28,09,0,0,0.3399999999999998,0.7999999999999999,12,3,7980.0,F02B29,10,10,0,1,8,2,6,9,0,9,0.6957,0.5813,0.001567,0.002461,0.025,0.9705,-0.0287,10.6,9.4,2.8,2.2,12.6,0.5,0.0,0,0.16,1,0,0,0,0,5,0,1,0.8439
10060536,2018-08-28,09,2,0,0.3199999999999998,0.7999999999999999,9,1,10871.0,F02D23,4,6,0,4,0,0,0,0,0,0,0.7778,0.55,0.000617,0.0,-0.6,0.7219,0.1256,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7616
10065625,2018-09-04,01,0,0,,,0,1,,B60L9,9,5,0,4,23739,1864,21875,162329,13626,148703,0.7889,0.5,0.001543,0.0,-0.57,0.6771,0.1719,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7086
10065629,2018-09-04,"01,07",1,0,,,0,0,,B60W20,4,11,0,3,23739,1864,21875,162329,13626,148703,0.7944,0.65,0.002469,0.0,0.55,0.6747,0.1366,19.0,1.0,3.0,2.0,22.0,2.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6166
10065632,2018-09-04,01,0,0,0.5,0.5,2,5,5922.0,B60W20,6,15,0,2,94,12,82,10,1,9,0.78,0.0,0.0011,0.0,-0.06,0.6995,0.1118,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7208
10065633,2018-09-04,07,4,0,0.375,0.625,4,0,829.5,B60W20,5,6,0,7,23739,1864,21875,162329,13626,148703,0.695,0.58,0.001725,0.0111,0.3475,0.8876,0.086,9.3333,10.6667,2.6667,2.3333,2.6667,0.75,0.25,1,0.2667,1,1,1,1,0,3,0,1,0.7037
10065635,2018-09-04,07,0,0,0.0,0.0,1,2,6552.0,B60W20,6,7,0,6,598,86,512,814,89,725,0.7722,0.65,0.000617,0.0,0.6,0.7644,0.0469,15.0,5.0,4.0,1.0,19.0,1.5,0.0,1,0.2,1,0,1,1,1,1,1,0,0.6575
10066532,2018-09-04,09,0,0,0.0,0.0,1,8,7322.0,F01N5,10,5,0,5,35639,346,35293,354418,2311,352107,0.7778,0.65,0.000617,0.0,-0.7,0.7219,0.1139,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7784
10066539,2018-09-04,09,2,0,0.5599999999999999,0.5599999999999999,6,8,4984.0,F02B33,9,4,0,3,35639,346,35293,354418,2311,352107,0.7147,0.585,0.002145,0.003525,0.0075,0.8564,0.0549,11.75,8.25,3.25,1.75,10.0,0.4,0.0,1,0.1,1,0,1,1,1,4,0,1,0.7357
10066540,2018-09-04,09,0,0,0.0,0.0,3,1,3157.0,F01D17,4,16,0,2,1976,363,1613,17728,1621,16107,0.7125,0.5818,0.001719,0.003306,0.0875,0.9213,0.0337,7.0,13.0,2.0,3.0,6.0,1.3333,0.0,0,0.2,0,0,1,0,0,2,0,1,0.757
10066541,2018-09-04,09,0,0,0.6944444444444444,0.8055555555555556,12,1,2905.0,F02D23,8,20,0,2,402,27,375,746,8,738,0.7778,0.5,0.000617,0.0,-0.55,0.7219,0.1271,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7924
10066557,2018-09-04,08,0,0,0.0,0.0,1,0,4151.0,F02M26,2,7,0,2,23739,1864,21875,162329,13626,148703,0.7689,0.55,0.001077,0.0,-0.6065,0.7331,0.1284,16.0,4.0,4.0,1.0,20.0,1.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6683
10066559,2018-09-04,11,1,0,0.7202216066481995,0.8864265927977839,19,1,5418.0,F02D41,13,17,0,1,13389,1866,11523,79942,13471,66471,0.765,0.0,0.001025,0.0,-0.03,0.7538,0.0575,17.0,3.0,3.0,2.0,20.0,3.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7547
10066560,2018-09-04,09,0,0,0.5,0.5,6,3,1883.0,F01N3,3,10,0,3,1518,93,1425,5074,254,4820,0.775,0.0,0.000625,0.0,-0.05,0.7219,0.0894,16.0,4.0,4.0,1.0,20.0,3.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7358
10066561,2018-09-04,01,1,0,0.3199999999999998,0.5599999999999999,5,0,2275.0,F02B33,8,14,0,4,12448,1071,11377,66736,4035,62701,0.7756,0.55,0.000558,0.0,-0.596,0.7296,0.118,16.0,4.0,4.0,1.0,20.0,3.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6755
10066569,2018-09-04,09,0,0,0.76,0.84,10,3,3944.5,F02D41,5,3,0,3,1443,124,1319,16778,2244,14534,0.78,0.0,0.0026,0.0,-0.06,0.6865,0.1247,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.639
10066572,2018-09-04,08,0,0,0.6666666666666666,0.7777777777777777,6,8,5789.0,F02M7,3,20,0,2,92,3,89,141,1,140,0.7395,0.6091,0.003047,0.001736,0.6833,0.9606,-0.1493,12.6,7.4,3.0,2.0,14.8,0.6667,0.0,0,0.12,1,0,0,0,1,5,0,1,0.803
10066573,2018-09-04,08,2,0,0.72,0.7599999999999999,10,3,3444.0,F02D41,5,13,0,4,13389,1867,11522,79942,13471,66471,0.6914,0.6,0.001712,0.0025,-0.512,0.9198,-0.0477,12.0,8.0,3.0,2.0,15.0,0.75,0.0,1,0.1333,1,1,1,1,1,3,0,1,0.8346
10066585,2018-09-04,13,1,0,0.72,0.72,5,5,5544.0,F02M69,5,12,0,1,13389,1866,11523,79942,13471,66471,0.76,0.575,0.00095,0.005625,0.13,0.8039,0.0451,16.0,4.0,3.0,2.0,17.0,2.5,0.0,1,0.0,1,1,0,1,1,1,1,0,0.6417
10066593,2018-09-04,01,0,0,0.2399999999999998,0.7733333333333333,16,0,7294.0,F02P9,2,19,0,2,7,0,7,17,0,17,0.65,0.5577,0.0,0.004556,0.0,0.9899,-0.0029,9.5,10.5,2.5,2.5,-4.0,0.6667,0.0,0,0.4,0,0,0,0,0,2,0,1,0.7981
10066638,2018-09-04,09,5,0,0.4444444444444444,0.7777777777777777,6,4,10524.5,F04D29,5,10,0,1,554,52,502,390,108,282,0.7,0.5125,0.0025,0.000469,-0.4525,0.885,0.0759,4.0,16.0,1.0,4.0,5.0,0.5,0.0,1,0.8,1,1,1,1,1,1,1,0,0.7056
10071632,2018-09-11,01,0,0,0.8641975308641976,0.8641975308641976,10,5,4508.0,B60L1,3,11,0,4,365,25,340,1022,129,893,0.7722,0.75,0.000617,0.0,0.7,0.7398,0.0715,16.0,4.0,4.0,1.0,20.0,3.0,0.0,1,0.2,1,1,1,0,1,1,1,0,0.7038
10071727,2018-09-11,"01,09",0,0,,,0,0,,B60L9,5,10,0,2,23773,1866,21907,162539,13654,148885,0.7889,0.6,0.001543,0.0,-0.67,0.6771,0.1661,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7334
10072523,2018-09-11,09,0,0,0.48,0.72,6,7,476.0,F01D25,4,7,0,6,35663,347,35316,354792,2315,352477,0.725,0.5955,0.000625,0.002934,-0.4233,0.9693,-0.0638,9.5,10.5,2.0,3.0,8.5,1.0,0.3333,0,0.2,0,0,0,0,0,2,0,1,0.7481
10072562,2018-09-11,09,1,0,0.0,0.375,7,3,8088.5,F02B37,2,15,0,2,30,7,23,35,9,26,0.7889,0.5,0.001543,0.0,-0.57,0.6771,0.1719,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7802
10072591,2018-09-11,09,0,0,0.5,0.5,2,0,9026.5,F02D41,3,20,0,3,22119,1016,21103,155839,7039,148800,0.7889,0.65,0.001543,0.0,-0.72,0.6771,0.1587,16.0,4.0,4.0,1.0,20.0,3.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6605
10072627,2018-09-11,01,0,0,0.2448979591836735,0.2448979591836735,8,1,6174.0,F02N11,3,15,0,3,99,8,91,375,17,358,0.65,0.5778,0.0,0.010617,0.5175,0.9001,0.0927,10.0,10.0,3.0,2.0,-13.0,0.0,0.0,0,0.2,1,0,0,0,0,1,1,0,0.5867
10072667,2018-09-11,09,4,0,0.5,0.5,2,5,2089.5,F04D29,9,7,0,4,7,1,6,0,0,0,0.76,0.5,0.00095,0.0,-0.516,0.7793,0.1074,12.0,8.0,3.0,2.0,15.0,2.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.6953
10072707,2018-09-11,09,3,0,0.4444444444444444,0.4444444444444444,5,4,12509.0,F16C33,4,14,0,2,7,1,6,0,0,0,0.7143,0.55,0.001224,0.005,-0.5,0.8778,0.0335,8.0,12.0,3.0,2.0,9.0,2.5,0.0,1,0.6,1,1,1,1,1,1,1,0,0.7156
10077041,2018-09-18,11,1,0,0.5,0.5,2,0,11480.0,B60W20,8,20,0,1,13449,1870,11579,80256,13523,66733,0.7591,0.625,0.000826,0.001875,0.5725,0.8616,-0.0682,11.0,9.0,3.0,2.0,13.0,2.0,0.0,1,0.5,1,0,1,1,1,2,0,1,0.7328
10077697,2018-09-18,08,0,0,0.4444444444444444,0.6666666666666667,3,0,2835.0,F01N3,3,12,0,2,13449,1870,11579,80256,13523,66733,0.79,0.0,0.0019,0.0,-0.08,0.6547,0.1566,19.0,1.0,4.0,1.0,23.0,3.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6389
10077710,2018-09-18,09,1,0,0.84375,0.84375,10,1,11399.5,F02B37,4,13,0,1,1988,368,1620,17763,1630,16133,0.6857,0.5687,0.001939,0.004961,0.4275,0.8818,0.1036,10.0,10.0,3.0,2.0,2.0,1.3333,0.0,1,0.4,1,0,1,1,1,2,0,1,0.8626
10077712,2018-09-18,09,0,0,0.75,0.7916666666666666,13,4,3528.0,F02B33,4,15,0,1,1988,368,1620,17763,1630,16133,0.6875,0.5583,0.001719,0.017014,0.3375,0.8341,0.1659,4.0,16.0,1.0,4.0,-5.0,1.5,0.0,1,0.8,1,0,1,1,1,1,1,0,0.6359
10077722,2018-09-18,08,0,0,0.7160493827160495,0.7407407407407407,9,2,4788.0,F02D21,7,19,0,3,12477,1074,11403,69041,4061,64980,0.7889,0.65,0.00321,0.0,0.54,0.6747,0.1506,19.0,1.0,4.0,1.0,23.0,4.0,0.0,1,0.2,1,1,1,0,1,1,1,0,0.681
10077725,2018-09-18,08,0,0,,,0,0,,F01N11,6,16,0,1,7504,726,6778,15010,907,14103,0.785,0.0,0.001525,0.0,-0.07,0.6771,0.1342,19.0,1.0,3.0,2.0,22.0,4.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6235
10077736,2018-09-18,01,0,0,0.40625,0.75,10,4,4963.0,F02F1,2,17,0,2,1625,1,1624,11908,0,11908,0.7,0.5429,0.001875,0.003163,-0.2,0.8393,0.1475,7.5,12.5,2.0,3.0,5.5,0.0,0.0,1,0.5,1,1,1,1,1,2,0,1,0.7727
10077744,2018-09-18,08,0,0,0.5599999999999999,0.5599999999999999,5,0,1463.0,F02B33,10,5,0,1,23800,1868,21932,162675,13673,149002,0.0,0.55,0.0,0.003,0.02,0.9942,-0.0206,10.0,10.0,1.0,4.0,-11.0,0.0,0.0,0,0.0,0,0,0,0,0,1,1,0,0.6997
10077749,2018-09-18,14,0,0,0.2825484764542938,0.7423822714681441,19,0,5222.0,F02M59,2,16,0,2,13449,1870,11579,80256,13523,66733,0.7213,0.5429,0.001886,0.001735,0.0325,0.8816,0.0691,9.0,11.0,3.5,1.5,2.5,0.6667,0.6667,1,0.3,1,0,1,1,1,2,0,1,0.6753
10077753,2018-09-18,01,0,0,,,0,0,,F02N11,2,14,0,4,1377,93,1284,10301,502,9799,0.65,0.5417,0.0,0.002014,-0.05,0.981,0.0132,8.0,12.0,2.0,3.0,3.0,1.0,0.0,0,0.6,0,0,0,0,0,2,0,1,0.7357
10082070,2018-09-25,09,2,0,0.7194787379972565,0.887517146776406,62,0,7101.5,F02B37,4,6,0,3,0,0,0,0,0,0,0.7889,0.6,0.001543,0.0,-0.67,0.6771,0.1661,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6796
10082071,2018-09-25,09,0,0,0.7777777777777777,0.7777777777777777,6,0,5327.0,F02D23,6,5,0,1,23826,1873,21953,162840,13691,149149,0.72,0.56,0.0006,0.0034,0.025,0.8896,0.0537,4.0,16.0,1.0,4.0,5.0,0.5,0.0,1,0.6,1,0,1,1,1,1,1,0,0.7146
